sample_id,policy,case_id,epoch,repeat_slot,global_seed,stable_seed,sample_key,mask_family,fallback_used,fallback_policy,volume_voxels,mask_to_brain_ratio,extent_x,extent_y,extent_z,elongation,bounding_box_fill_ratio,target_volume_voxels,size_policy,size_bin,background_overlap_ratio,distance_from_tumor_voxels,rejected_attempts,source_mask_id,source_case_id,mask_sha256,generation_metadata_json
weighted:BraTS-GLI-00477-001:epoch=0:slot=4,weighted,BraTS-GLI-00477-001,0,4,0,5180053620800166572,BraTS-GLI-00477-001:epoch=0:slot=4:seed=47e33f52b1451aac,blob,False,,71483,0.042440272632278904,63,62,82,1.3225806451612903,0.22318072259063604,71632,empirical,medium,0.24545696179511212,12.727922439575195,9,,,89e047bff3a633b96db3536b55a45dc6258c9aec26d0a83f654bc9008b04a2fd,"{""background_overlap_ratio"": 0.24545696179511212, ""bounding_box"": [[89, 152], [25, 87], [57, 139]], ""case_id"": ""BraTS-GLI-00477-001"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 12.727922439575195, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 71483, ""mask_family"": ""blob"", ""mask_to_brain_ratio"": 0.042440272632278904, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 9, ""rejection_counts"": {""background_overlap"": 5, ""target_volume_mismatch"": 2, ""tumor_overlap"": 2}, ""sample_key"": ""BraTS-GLI-00477-001:epoch=0:slot=4:seed=47e33f52b1451aac"", ""seed"": 5180053620800166572, ""size_bin"": ""medium"", ""size_policy"": ""empirical"", ""source_case_id"": null, ""source_mask_id"": null, ""target_volume_voxels"": 71632, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""boundary_perturbation_strength"": 0.0, ""bounding_box_fill_ratio"": 0.26738841220963255, ""elongation"": 1.5961538461538463, ""flips"": [false, true, true], ""irregularity"": 0.34179363656818856, ""morphology"": ""none"", ""morphology_iterations"": 0, ""placement_center_voxels"": [120, 56, 98], ""pre_transform_volume_voxels"": 71551, ""radii_voxels"": [36.272647213830574, 20.19169179081223, 23.348904415601517], ""rotation_degrees"": [-60.48693049420653, 84.75589807946301, 146.54332995111224], ""rotation_mode"": ""bounded_euler"", ""smooth_sigma"": 2.264630295036013}}"
fixed:BraTS-GLI-00479-000,fixed,BraTS-GLI-00479-000,0,0,,,BraTS-GLI-00479-000:legacy-fixed,fixed,False,,43616,0.029499530615502402,59,57,49,1.2040816326530612,0.2646810731429057,,provided,,,,0,,BraTS-GLI-00479-000,1573778e181f951c4fa61ff3bd5d436f5bf34ed31b24ca6c93c263da1b5049dd,"{""case_id"": ""BraTS-GLI-00479-000"", ""mask_family"": ""fixed"", ""sample_key"": ""BraTS-GLI-00479-000:legacy-fixed"", ""size_policy"": ""provided""}"
random:BraTS-GLI-00479-000:epoch=0:slot=0,random,BraTS-GLI-00479-000,0,0,0,8941063337558442561,BraTS-GLI-00479-000:epoch=0:slot=0:seed=7c1509bbd5708241,tumor,False,,108923,0.0736696939937722,83,74,69,1.2028985507246377,0.25701631437618866,108953,official_inverse,medium,0.22340552500390184,8.66025447845459,2,BraTS-GLI-01377-000:cc-2ba6fc8fe27aaa5a,BraTS-GLI-01377-000,fb1ef7511e5df018d6dc73ff44a1bd5dda40b793461ad1d8e6ae5e7b146cb378,"{""background_overlap_ratio"": 0.22340552500390184, ""bounding_box"": [[56, 139], [120, 194], [30, 99]], ""case_id"": ""BraTS-GLI-00479-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 8.66025447845459, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 108923, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.0736696939937722, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 2, ""rejection_counts"": {""out_of_bounds"": 2}, ""sample_key"": ""BraTS-GLI-00479-000:epoch=0:slot=0:seed=7c1509bbd5708241"", ""seed"": 8941063337558442561, ""size_bin"": ""medium"", ""size_policy"": ""official_inverse"", ""source_case_id"": ""BraTS-GLI-01377-000"", ""source_mask_id"": ""BraTS-GLI-01377-000:cc-2ba6fc8fe27aaa5a"", ""target_volume_voxels"": 108953, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [false, true, false], ""morphology"": ""none"", ""morphology_iterations"": 0, ""official_brain_index"": 421, ""official_rank_window"": [830, 961], ""official_selected_index"": 905, ""official_size_range_tolerance"": 0.1, ""official_target_index"": 896, ""placement_center_voxels"": [92, 158, 64], ""rotation_degrees"": [205.16391936754988, 0.2326978618804043], ""rotation_mode"": ""official_xy_yz"", ""source_kind"": ""tumor_annotation"", ""source_mask_to_brain_ratio"": 0.07614751033501885, ""source_volume_voxels"": 108953}}"
random:BraTS-GLI-00479-000:epoch=0:slot=1,random,BraTS-GLI-00479-000,0,1,0,18279146730586925166,BraTS-GLI-00479-000:epoch=0:slot=1:seed=fdac931ab9e0686e,tumor,False,,105457,0.07132547689194417,88,74,60,1.4666666666666666,0.2699042792792793,105470,official_inverse,medium,0.14274064310572082,22.405357360839844,12,BraTS-GLI-00203-000:cc-a6d2f60a221e5518,BraTS-GLI-00203-000,d3632c4afd8971af81fffd7562f14c923cf9b4b425f2bb952a78cdcf6a7f7445,"{""background_overlap_ratio"": 0.14274064310572082, ""bounding_box"": [[38, 126], [33, 107], [19, 79]], ""case_id"": ""BraTS-GLI-00479-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 22.405357360839844, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 105457, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.07132547689194417, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 12, ""rejection_counts"": {""background_overlap"": 1, ""out_of_bounds"": 10, ""tumor_overlap"": 1}, ""sample_key"": ""BraTS-GLI-00479-000:epoch=0:slot=1:seed=fdac931ab9e0686e"", ""seed"": 18279146730586925166, ""size_bin"": ""medium"", ""size_policy"": ""official_inverse"", ""source_case_id"": ""BraTS-GLI-00203-000"", ""source_mask_id"": ""BraTS-GLI-00203-000:cc-a6d2f60a221e5518"", ""target_volume_voxels"": 105470, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [false, true, true], ""morphology"": ""none"", ""morphology_iterations"": 0, ""official_brain_index"": 421, ""official_rank_window"": [830, 961], ""official_selected_index"": 895, ""official_size_range_tolerance"": 0.1, ""official_target_index"": 896, ""placement_center_voxels"": [82, 70, 48], ""rotation_degrees"": [89.69689761706549, 265.7704702173612], ""rotation_mode"": ""official_xy_yz"", ""source_kind"": ""tumor_annotation"", ""source_mask_to_brain_ratio"": 0.07452204006822649, ""source_volume_voxels"": 105470}}"
random:BraTS-GLI-00479-000:epoch=0:slot=2,random,BraTS-GLI-00479-000,0,2,0,3321663571333449056,BraTS-GLI-00479-000:epoch=0:slot=2:seed=2e18eb6b50af8560,tumor,False,,103631,0.0700904681129661,69,66,72,1.0909090909090908,0.3160560923242083,103570,official_inverse,medium,0.17135799133463925,10.049875259399414,20,BraTS-GLI-00131-000:cc-ebcdb206bc8a8ae3,BraTS-GLI-00131-000,ba431591eeb87d3ea20a9b8c9e6c85facbb3a0abd943b71cb44bff57dacd2b82,"{""background_overlap_ratio"": 0.17135799133463925, ""bounding_box"": [[56, 125], [119, 185], [53, 125]], ""case_id"": ""BraTS-GLI-00479-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 10.049875259399414, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 103631, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.0700904681129661, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 20, ""rejection_counts"": {""background_overlap"": 1, ""out_of_bounds"": 16, ""tumor_distance"": 3}, ""sample_key"": ""BraTS-GLI-00479-000:epoch=0:slot=2:seed=2e18eb6b50af8560"", ""seed"": 3321663571333449056, ""size_bin"": ""medium"", ""size_policy"": ""official_inverse"", ""source_case_id"": ""BraTS-GLI-00131-000"", ""source_mask_id"": ""BraTS-GLI-00131-000:cc-ebcdb206bc8a8ae3"", ""target_volume_voxels"": 103570, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [true, false, true], ""morphology"": ""none"", ""morphology_iterations"": 0, ""official_brain_index"": 421, ""official_rank_window"": [830, 961], ""official_selected_index"": 831, ""official_size_range_tolerance"": 0.1, ""official_target_index"": 896, ""placement_center_voxels"": [86, 152, 92], ""rotation_degrees"": [221.6957060247992, 97.6748132295234], ""rotation_mode"": ""official_xy_yz"", ""source_kind"": ""tumor_annotation"", ""source_mask_to_brain_ratio"": 0.06799844792574204, ""source_volume_voxels"": 103570}}"
random:BraTS-GLI-00479-000:epoch=0:slot=3,random,BraTS-GLI-00479-000,0,3,0,10097633761545557140,BraTS-GLI-00479-000:epoch=0:slot=3:seed=8c22006814ea1494,tumor,False,,96098,0.06499554963977783,64,80,76,1.25,0.24696237664473683,96071,official_inverse,medium,0.02314304147849071,7.4833149909973145,4,BraTS-GLI-00022-001:cc-a029a32eed7c01c5,BraTS-GLI-00022-001,39b3ec7b442e7272ceffb0d5344eeb9075450d2ec89d4d92c223e154e863b227,"{""background_overlap_ratio"": 0.02314304147849071, ""bounding_box"": [[103, 167], [28, 108], [10, 86]], ""case_id"": ""BraTS-GLI-00479-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 7.4833149909973145, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 96098, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.06499554963977783, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 4, ""rejection_counts"": {""background_overlap"": 1, ""out_of_bounds"": 3}, ""sample_key"": ""BraTS-GLI-00479-000:epoch=0:slot=3:seed=8c22006814ea1494"", ""seed"": 10097633761545557140, ""size_bin"": ""medium"", ""size_policy"": ""official_inverse"", ""source_case_id"": ""BraTS-GLI-00022-001"", ""source_mask_id"": ""BraTS-GLI-00022-001:cc-a029a32eed7c01c5"", ""target_volume_voxels"": 96071, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [true, true, false], ""morphology"": ""none"", ""morphology_iterations"": 0, ""official_brain_index"": 421, ""official_rank_window"": [830, 961], ""official_selected_index"": 866, ""official_size_range_tolerance"": 0.1, ""official_target_index"": 896, ""placement_center_voxels"": [133, 67, 47], ""rotation_degrees"": [347.24898117354667, 6.724544199226408], ""rotation_mode"": ""official_xy_yz"", ""source_kind"": ""tumor_annotation"", ""source_mask_to_brain_ratio"": 0.07156259893107879, ""source_volume_voxels"": 96071}}"
random:BraTS-GLI-00479-000:epoch=0:slot=4,random,BraTS-GLI-00479-000,0,4,0,15663795414996599897,BraTS-GLI-00479-000:epoch=0:slot=4:seed=d960faf08943c459,tumor,False,,98477,0.0666045780544486,62,63,104,1.6774193548387097,0.2424204379849541,98441,official_inverse,medium,0.006630989977355118,6.7082037925720215,17,BraTS-GLI-00327-000:cc-a685d3bd4d69ec51,BraTS-GLI-00327-000,89de2bed7de03198a1caa792ebee192042315d81f4c45fe4c94ce51799d830dd,"{""background_overlap_ratio"": 0.006630989977355118, ""bounding_box"": [[83, 145], [38, 101], [39, 143]], ""case_id"": ""BraTS-GLI-00479-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 6.7082037925720215, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 98477, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.0666045780544486, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 17, ""rejection_counts"": {""background_overlap"": 2, ""out_of_bounds"": 14, ""tumor_distance"": 1}, ""sample_key"": ""BraTS-GLI-00479-000:epoch=0:slot=4:seed=d960faf08943c459"", ""seed"": 15663795414996599897, ""size_bin"": ""medium"", ""size_policy"": ""official_inverse"", ""source_case_id"": ""BraTS-GLI-00327-000"", ""source_mask_id"": ""BraTS-GLI-00327-000:cc-a685d3bd4d69ec51"", ""target_volume_voxels"": 98441, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [false, true, false], ""morphology"": ""none"", ""morphology_iterations"": 0, ""official_brain_index"": 421, ""official_rank_window"": [830, 961], ""official_selected_index"": 832, ""official_size_range_tolerance"": 0.1, ""official_target_index"": 896, ""placement_center_voxels"": [114, 70, 90], ""rotation_degrees"": [175.702866279818, 93.11676990342744], ""rotation_mode"": ""official_xy_yz"", ""source_kind"": ""tumor_annotation"", ""source_mask_to_brain_ratio"": 0.06800205579096143, ""source_volume_voxels"": 98441}}"
weighted:BraTS-GLI-00479-000:epoch=0:slot=0,weighted,BraTS-GLI-00479-000,0,0,0,8941063337558442561,BraTS-GLI-00479-000:epoch=0:slot=0:seed=7c1509bbd5708241,tumor,False,,136358,0.09222526127266775,73,80,77,1.095890410958904,0.30323341042519125,158395,empirical,large,0.0,9.273618698120117,20,BraTS-GLI-01062-000:cc-7df7674fb2f08582,BraTS-GLI-01062-000,89726ee2ee177b505bcfc1a308d7621c12327e2e31cbbec0a17311d85c664e1c,"{""background_overlap_ratio"": 0.0, ""bounding_box"": [[66, 139], [49, 129], [18, 95]], ""case_id"": ""BraTS-GLI-00479-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 9.273618698120117, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 136358, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.09222526127266775, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 20, ""rejection_counts"": {""background_overlap"": 12, ""target_volume_mismatch"": 3, ""tumor_distance"": 2, ""tumor_overlap"": 3}, ""sample_key"": ""BraTS-GLI-00479-000:epoch=0:slot=0:seed=7c1509bbd5708241"", ""seed"": 8941063337558442561, ""size_bin"": ""large"", ""size_policy"": ""empirical"", ""source_case_id"": ""BraTS-GLI-01062-000"", ""source_mask_id"": ""BraTS-GLI-01062-000:cc-7df7674fb2f08582"", ""target_volume_voxels"": 158395, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [false, true, false], ""morphology"": ""none"", ""morphology_iterations"": 0, ""placement_center_voxels"": [102, 89, 56], ""rotation_degrees"": [-123.54482823717821, -57.940541482708426, 124.46958523014007], ""rotation_mode"": ""bounded_euler"", ""source_kind"": ""tumor_annotation"", ""source_volume_voxels"": 136529}}"
weighted:BraTS-GLI-00479-000:epoch=0:slot=1,weighted,BraTS-GLI-00479-000,0,1,0,18279146730586925166,BraTS-GLI-00479-000:epoch=0:slot=1:seed=fdac931ab9e0686e,tumor,False,,6912,0.004674907272889596,24,29,31,1.2916666666666667,0.3203559510567297,7651,empirical,small,0.0,26.172504425048828,1,BraTS-GLI-00291-000:cc-b2e79d896fc8a041,BraTS-GLI-00291-000,61ece33ccee8e38b02200da4d96e2621a3d068256923a0d3be2624852cb04cfa,"{""background_overlap_ratio"": 0.0, ""bounding_box"": [[79, 103], [104, 133], [94, 125]], ""case_id"": ""BraTS-GLI-00479-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 26.172504425048828, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 6912, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.004674907272889596, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 1, ""rejection_counts"": {""background_overlap"": 1}, ""sample_key"": ""BraTS-GLI-00479-000:epoch=0:slot=1:seed=fdac931ab9e0686e"", ""seed"": 18279146730586925166, ""size_bin"": ""small"", ""size_policy"": ""empirical"", ""source_case_id"": ""BraTS-GLI-00291-000"", ""source_mask_id"": ""BraTS-GLI-00291-000:cc-b2e79d896fc8a041"", ""target_volume_voxels"": 7651, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [false, true, false], ""morphology"": ""none"", ""morphology_iterations"": 0, ""placement_center_voxels"": [91, 118, 109], ""rotation_degrees"": [-172.3290719849058, 130.75676197022756, -19.9213551598433], ""rotation_mode"": ""bounded_euler"", ""source_kind"": ""tumor_annotation"", ""source_volume_voxels"": 6961}}"
weighted:BraTS-GLI-00479-000:epoch=0:slot=2,weighted,BraTS-GLI-00479-000,0,2,0,3321663571333449056,BraTS-GLI-00479-000:epoch=0:slot=2:seed=2e18eb6b50af8560,tumor,False,,156912,0.10612688802136173,75,80,82,1.0933333333333333,0.3189268292682927,135309,empirical,large,0.09494493728969104,7.211102485656738,7,BraTS-GLI-00452-000:cc-2f8d989c30a66b65,BraTS-GLI-00452-000,5d95e527aefd0b498740198124e8dce528110aac16413fa750b9efda9263f336,"{""background_overlap_ratio"": 0.09494493728969104, ""bounding_box"": [[51, 126], [63, 143], [56, 138]], ""case_id"": ""BraTS-GLI-00479-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 7.211102485656738, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 156912, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.10612688802136173, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 7, ""rejection_counts"": {""background_overlap"": 3, ""tumor_distance"": 1, ""tumor_overlap"": 3}, ""sample_key"": ""BraTS-GLI-00479-000:epoch=0:slot=2:seed=2e18eb6b50af8560"", ""seed"": 3321663571333449056, ""size_bin"": ""large"", ""size_policy"": ""empirical"", ""source_case_id"": ""BraTS-GLI-00452-000"", ""source_mask_id"": ""BraTS-GLI-00452-000:cc-2f8d989c30a66b65"", ""target_volume_voxels"": 135309, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [false, false, false], ""morphology"": ""none"", ""morphology_iterations"": 0, ""placement_center_voxels"": [88, 103, 97], ""rotation_degrees"": [107.71071107142507, -149.48564383298387, -57.08641926494481], ""rotation_mode"": ""bounded_euler"", ""source_kind"": ""tumor_annotation"", ""source_volume_voxels"": 156972}}"
weighted:BraTS-GLI-00479-000:epoch=0:slot=3,weighted,BraTS-GLI-00479-000,0,3,0,10097633761545557140,BraTS-GLI-00479-000:epoch=0:slot=3:seed=8c22006814ea1494,tumor,False,,47442,0.03208723247112676,102,74,67,1.5223880597014925,0.09381154640153762,50802,empirical,medium,0.13991821592681591,9.848857879638672,3,BraTS-GLI-00410-000:cc-3aff2ca4995d20d5,BraTS-GLI-00410-000,286c03bc92b329f90f91aa4d97e87742a7539a360880dc0524f5e20055895b8a,"{""background_overlap_ratio"": 0.13991821592681591, ""bounding_box"": [[31, 133], [59, 133], [9, 76]], ""case_id"": ""BraTS-GLI-00479-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 9.848857879638672, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 47442, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.03208723247112676, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 3, ""rejection_counts"": {""background_overlap"": 2, ""not_single_component"": 1}, ""sample_key"": ""BraTS-GLI-00479-000:epoch=0:slot=3:seed=8c22006814ea1494"", ""seed"": 10097633761545557140, ""size_bin"": ""medium"", ""size_policy"": ""empirical"", ""source_case_id"": ""BraTS-GLI-00410-000"", ""source_mask_id"": ""BraTS-GLI-00410-000:cc-3aff2ca4995d20d5"", ""target_volume_voxels"": 50802, ""transform_parameters"": {""anisotropic_scale"": [1.030487719875108, 0.971612397828274, 0.9241515871291252], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [true, true, true], ""morphology"": ""none"", ""morphology_iterations"": 0, ""placement_center_voxels"": [82, 96, 42], ""rotation_degrees"": [85.19257835118543, 170.61173703382326, -20.095069354164252], ""rotation_mode"": ""bounded_euler"", ""source_kind"": ""tumor_annotation"", ""source_volume_voxels"": 50983}}"
weighted:BraTS-GLI-00479-000:epoch=0:slot=4,weighted,BraTS-GLI-00479-000,0,4,0,15663795414996599897,BraTS-GLI-00479-000:epoch=0:slot=4:seed=d960faf08943c459,tumor,False,,46577,0.031502192715477245,59,65,65,1.1016949152542372,0.18684986460736136,45399,empirical,medium,0.12166949352684801,10.0,0,BraTS-GLI-00423-000:cc-5b65e2df1db9466b,BraTS-GLI-00423-000,aa65925ca97de0c16a801b51147b8da1aacd760d73242b82639d3692f3918289,"{""background_overlap_ratio"": 0.12166949352684801, ""bounding_box"": [[78, 137], [145, 210], [45, 110]], ""case_id"": ""BraTS-GLI-00479-000"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 10.0, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 46577, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.031502192715477245, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 0, ""rejection_counts"": {}, ""sample_key"": ""BraTS-GLI-00479-000:epoch=0:slot=4:seed=d960faf08943c459"", ""seed"": 15663795414996599897, ""size_bin"": ""medium"", ""size_policy"": ""empirical"", ""source_case_id"": ""BraTS-GLI-00423-000"", ""source_mask_id"": ""BraTS-GLI-00423-000:cc-5b65e2df1db9466b"", ""target_volume_voxels"": 45399, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [true, false, false], ""morphology"": ""none"", ""morphology_iterations"": 0, ""placement_center_voxels"": [107, 177, 77], ""rotation_degrees"": [150.04053201411415, 9.337606692673234, -89.71647532208898], ""rotation_mode"": ""bounded_euler"", ""source_kind"": ""tumor_annotation"", ""source_volume_voxels"": 46679}}"
fixed:BraTS-GLI-00479-001,fixed,BraTS-GLI-00479-001,0,0,,,BraTS-GLI-00479-001:legacy-fixed,fixed,False,,19541,0.014740326307269536,69,55,46,1.5,0.11193790456550382,,provided,,,,0,,BraTS-GLI-00479-001,28fa7f673c2128382c17aef141f24eb205c58ac38a9f5e6cebd20a3e05130beb,"{""case_id"": ""BraTS-GLI-00479-001"", ""mask_family"": ""fixed"", ""sample_key"": ""BraTS-GLI-00479-001:legacy-fixed"", ""size_policy"": ""provided""}"
random:BraTS-GLI-00479-001:epoch=0:slot=0,random,BraTS-GLI-00479-001,0,0,0,2340938431473610173,BraTS-GLI-00479-001:epoch=0:slot=0:seed=207caf19c10b6dbd,tumor,False,,54450,0.04107316756720875,57,62,65,1.1403508771929824,0.23703800444038134,54447,official_inverse,medium,0.2184573002754821,24.83948516845703,11,BraTS-GLI-00612-001:cc-446a7e23e9e9daa5,BraTS-GLI-00612-001,5175ccb8957052dc6d8808b2956ea656024ac6e19a3d6f782430c178b0c10ed6,"{""background_overlap_ratio"": 0.2184573002754821, ""bounding_box"": [[64, 121], [22, 84], [24, 89]], ""case_id"": ""BraTS-GLI-00479-001"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 24.83948516845703, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 54450, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.04107316756720875, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 11, ""rejection_counts"": {""background_overlap"": 5, ""out_of_bounds"": 3, ""tumor_overlap"": 3}, ""sample_key"": ""BraTS-GLI-00479-001:epoch=0:slot=0:seed=207caf19c10b6dbd"", ""seed"": 2340938431473610173, ""size_bin"": ""medium"", ""size_policy"": ""official_inverse"", ""source_case_id"": ""BraTS-GLI-00612-001"", ""source_mask_id"": ""BraTS-GLI-00612-001:cc-446a7e23e9e9daa5"", ""target_volume_voxels"": 54447, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [false, false, false], ""morphology"": ""none"", ""morphology_iterations"": 0, ""official_brain_index"": 725, ""official_rank_window"": [526, 657], ""official_selected_index"": 565, ""official_size_range_tolerance"": 0.1, ""official_target_index"": 592, ""placement_center_voxels"": [92, 51, 55], ""rotation_degrees"": [352.7693645281796, 208.82535792615346], ""rotation_mode"": ""official_xy_yz"", ""source_kind"": ""tumor_annotation"", ""source_mask_to_brain_ratio"": 0.04405082831447148, ""source_volume_voxels"": 54447}}"
random:BraTS-GLI-00479-001:epoch=0:slot=1,random,BraTS-GLI-00479-001,0,1,0,11986243475315185209,BraTS-GLI-00479-001:epoch=0:slot=1:seed=a657b0ef59815639,tumor,False,,66354,0.05005268982102056,59,52,65,1.25,0.33273493130077225,66359,official_inverse,medium,0.11836513247129035,27.459060668945312,13,BraTS-GLI-01173-000:cc-3970d215d05f4647,BraTS-GLI-01173-000,698256be73b5c9c2421fdf55371e6d8fba80d556fea6907fe6fd1a64f0321f12,"{""background_overlap_ratio"": 0.11836513247129035, ""bounding_box"": [[57, 116], [36, 88], [46, 111]], ""case_id"": ""BraTS-GLI-00479-001"", ""connected_component_count"": 1, ""distance_from_tumor_voxels"": 27.459060668945312, ""fallback_policy"": null, ""fallback_used"": false, ""final_volume_voxels"": 66354, ""mask_family"": ""tumor"", ""mask_to_brain_ratio"": 0.05005268982102056, ""placement_category"": ""brain_valid"", ""rejected_attempts"": 13, ""rejection_counts"": {""background_overlap"": 4, ""out_of_bounds"": 6, ""tumor_distance"": 1, ""tumor_overlap"": 2}, ""sample_key"": ""BraTS-GLI-00479-001:epoch=0:slot=1:seed=a657b0ef59815639"", ""seed"": 11986243475315185209, ""size_bin"": ""medium"", ""size_policy"": ""official_inverse"", ""source_case_id"": ""BraTS-GLI-01173-000"", ""source_mask_id"": ""BraTS-GLI-01173-000:cc-3970d215d05f4647"", ""target_volume_voxels"": 66359, ""transform_parameters"": {""anisotropic_scale"": [1.0, 1.0, 1.0], ""bank_id"": ""565a12f35d4cda9f"", ""boundary_perturbation_strength"": 0.0, ""flips"": [false, false, true], ""morphology"": ""none"", ""morphology_iterations"": 0, ""official_brain_index"": 725, ""official_rank_window"": [526, 657], ""official_selected_index"": 588, ""official_size_range_tolerance"": 0.1, ""official_target_index"": 592, ""placement_center_voxels"": [89, 63, 74], ""rotation_degrees"": [124.09830821320692, 223.47464614166645], ""rotation_mode"": ""official_xy_yz"", ""source_kind"": ""tumor_annotation"", ""source_mask_to_brain_ratio"": 0.04673172305050919, ""source_volume_voxels"": 66359}}"
